"State","Year","Gender","Event","Mark"
"Ohio",2003,"Boys","Pole Vault",4.2672
"Ohio",2003,"Girls","100m",11.72
"Ohio",2003,"Girls","1600m",289.4
"Ohio",2003,"Girls","800m",132.52
"Ohio",2003,"Girls","High Jump",1.6764
"Ohio",2003,"Girls","Pole Vault",3.2512
"Ohio",2004,"Boys","100m",10.81
"Ohio",2004,"Boys","1600m",254
"Ohio",2004,"Boys","800m",113.35
"Ohio",2004,"Boys","High Jump",1.9812
"Ohio",2004,"Boys","Pole Vault",4.4704
"Ohio",2004,"Girls","100m",11.81
"Ohio",2004,"Girls","1600m",287.79
"Ohio",2004,"Girls","800m",130.83
"Ohio",2004,"Girls","High Jump",1.6764
"Ohio",2004,"Girls","Pole Vault",3.5052
"Ohio",2005,"Boys","100m",10.86
"Ohio",2005,"Boys","1600m",251.2
"Ohio",2005,"Boys","800m",111.18
"Ohio",2005,"Boys","High Jump",2.0066
"Ohio",2005,"Boys","Pole Vault",4.4958
"Ohio",2005,"Girls","100m",12.01
"Ohio",2005,"Girls","1600m",285.68
"Ohio",2005,"Girls","800m",131.31
"Ohio",2005,"Girls","High Jump",1.6764
"Ohio",2005,"Girls","Pole Vault",3.429
"Ohio",2006,"Boys","100m",10.5
"Ohio",2006,"Boys","1600m",256.37
"Ohio",2006,"Boys","800m",112.82
"Ohio",2006,"Boys","High Jump",1.9558
"Ohio",2006,"Boys","Pole Vault",4.4958
"Ohio",2006,"Girls","100m",11.76
"Ohio",2006,"Girls","1600m",291.19
"Ohio",2006,"Girls","800m",130.28
"Ohio",2006,"Girls","High Jump",1.651
"Ohio",2006,"Girls","Pole Vault",3.5814
"Ohio",2007,"Boys","100m",10.75
"Ohio",2007,"Boys","1600m",248.41
"Ohio",2007,"Boys","800m",111.54
"Ohio",2007,"Boys","High Jump",1.9558
"Ohio",2007,"Boys","Pole Vault",4.6736
"Ohio",2007,"Girls","100m",12.08
"Ohio",2007,"Girls","1600m",281.37
"Ohio",2007,"Girls","800m",128.63
"Ohio",2007,"Girls","High Jump",1.651
"Ohio",2007,"Girls","Pole Vault",3.683
"Ohio",2008,"Boys","100m",10.77
"Ohio",2008,"Boys","1600m",252.44
"Ohio",2008,"Boys","800m",110.77
"Ohio",2008,"Boys","High Jump",2.0828
"Ohio",2008,"Boys","Pole Vault",4.4704
"Ohio",2008,"Girls","100m",11.78
"Ohio",2008,"Girls","1600m",287.31
"Ohio",2008,"Girls","800m",129.12
"Ohio",2008,"Girls","High Jump",1.7018
"Ohio",2008,"Girls","Pole Vault",3.7592
"Ohio",2009,"Boys","100m",10.9
"Ohio",2009,"Boys","1600m",250.57
"Ohio",2009,"Boys","800m",111.36
"Ohio",2009,"Boys","High Jump",2.0066
"Ohio",2009,"Boys","Pole Vault",4.572
"Ohio",2009,"Girls","100m",12.04
"Ohio",2009,"Girls","1600m",289.18
"Ohio",2009,"Girls","800m",129.77
"Ohio",2009,"Girls","High Jump",1.6256
"Ohio",2009,"Girls","Pole Vault",3.556
"Ohio",2010,"Boys","100m",10.64
"Ohio",2010,"Boys","1600m",249.44
"Ohio",2010,"Boys","800m",111.15
"Ohio",2010,"Boys","High Jump",1.9812
"Ohio",2010,"Boys","Pole Vault",4.7498
"Ohio",2010,"Girls","100m",11.74
"Ohio",2010,"Girls","1600m",287.37
"Ohio",2010,"Girls","800m",128.91
"Ohio",2010,"Girls","High Jump",1.7018
"Ohio",2010,"Girls","Pole Vault",3.6576
"Ohio",2011,"Boys","100m",10.74
"Ohio",2011,"Boys","1600m",249.32
"Ohio",2011,"Boys","800m",111.44
"Ohio",2011,"Boys","High Jump",2.032
"Ohio",2011,"Boys","Pole Vault",4.4958
"Ohio",2011,"Girls","100m",11.82
"Ohio",2011,"Girls","1600m",288.1
"Ohio",2011,"Girls","800m",127.35
"Ohio",2011,"Girls","High Jump",1.6764
"Ohio",2011,"Girls","Pole Vault",3.5814
"Ohio",2012,"Boys","100m",10.76
"Ohio",2012,"Boys","1600m",250.33
"Ohio",2012,"Boys","800m",111.09
"Ohio",2012,"Boys","High Jump",1.9304
"Ohio",2012,"Boys","Pole Vault",4.572
"Ohio",2012,"Girls","100m",11.95
"Ohio",2012,"Girls","1600m",289.61
"Ohio",2012,"Girls","800m",128.05
"Ohio",2012,"Girls","High Jump",1.651
"Ohio",2012,"Girls","Pole Vault",3.7592
"Ohio",2013,"Boys","100m",10.68
"Ohio",2013,"Boys","1600m",248.21
"Ohio",2013,"Boys","800m",111.58
"Ohio",2013,"Boys","High Jump",1.9812
"Ohio",2013,"Boys","Pole Vault",4.6482
"Ohio",2013,"Girls","100m",11.9
"Ohio",2013,"Girls","1600m",291.23
"Ohio",2013,"Girls","800m",130.13
"Ohio",2013,"Girls","High Jump",1.651
"Ohio",2013,"Girls","Pole Vault",3.5814
"Ohio",2014,"Boys","100m",10.53
"Ohio",2014,"Boys","1600m",247.96
"Ohio",2014,"Boys","800m",111.59
"Ohio",2014,"Boys","High Jump",2.032
"Ohio",2014,"Boys","Pole Vault",4.572
"Ohio",2014,"Girls","100m",11.9
"Ohio",2014,"Girls","1600m",289.53
"Ohio",2014,"Girls","800m",129.25
"Ohio",2014,"Girls","High Jump",1.6764
"Ohio",2014,"Girls","Pole Vault",3.6576
"Ohio",2015,"Boys","100m",10.55
"Ohio",2015,"Boys","1600m",247.12
"Ohio",2015,"Boys","800m",111.16
"Ohio",2015,"Boys","High Jump",2.032
"Ohio",2015,"Boys","Pole Vault",4.7752
"Ohio",2015,"Girls","100m",11.68
"Ohio",2015,"Girls","1600m",288.39
"Ohio",2015,"Girls","800m",127.27
"Ohio",2015,"Girls","High Jump",1.7018
"Ohio",2015,"Girls","Pole Vault",3.7592
"Ohio",2016,"Boys","100m",10.77
"Ohio",2016,"Boys","1600m",245.62
"Ohio",2016,"Boys","800m",109.16
"Ohio",2016,"Boys","High Jump",2.0066
"Ohio",2016,"Boys","Pole Vault",4.7244
"Ohio",2016,"Girls","100m",11.87
"Ohio",2016,"Girls","1600m",289.06
"Ohio",2016,"Girls","800m",127.42
"Ohio",2016,"Girls","High Jump",1.7018
"Ohio",2016,"Girls","Pole Vault",3.5814
"Ohio",2017,"Boys","100m",10.57
"Ohio",2017,"Boys","1600m",248.38
"Ohio",2017,"Boys","800m",112.54
"Ohio",2017,"Boys","High Jump",2.032
"Ohio",2017,"Boys","Pole Vault",4.6228
"Ohio",2017,"Girls","100m",11.61
"Ohio",2017,"Girls","1600m",283.25
"Ohio",2017,"Girls","800m",127.47
"Ohio",2017,"Girls","High Jump",1.7272
"Ohio",2017,"Girls","Pole Vault",3.6068
"Ohio",2018,"Boys","100m",10.66
"Ohio",2018,"Boys","1600m",246.96
"Ohio",2018,"Boys","800m",111.89
"Ohio",2018,"Boys","High Jump",1.9812
"Ohio",2018,"Boys","Pole Vault",4.572
"Ohio",2018,"Girls","100m",11.38
"Ohio",2018,"Girls","1600m",290.28
"Ohio",2018,"Girls","800m",128.89
"Ohio",2018,"Girls","High Jump",1.7018
"Ohio",2018,"Girls","Pole Vault",3.6576
"Ohio",2019,"Boys","100m",10.67
"Ohio",2019,"Boys","1600m",254.11
"Ohio",2019,"Boys","800m",111.16
"Ohio",2019,"Boys","High Jump",2.032
"Ohio",2019,"Boys","Pole Vault",4.699
"Ohio",2019,"Girls","100m",11.93
"Ohio",2019,"Girls","1600m",285.25
"Ohio",2019,"Girls","800m",128.6
"Ohio",2019,"Girls","High Jump",1.651
"Ohio",2019,"Girls","Pole Vault",3.7084
"Oklahoma",1978,"Boys","100m",10.74308
"Oklahoma",1978,"Boys","1600m",260.53011
"Oklahoma",1978,"Boys","800m",115.615518
"Oklahoma",1978,"Boys","High Jump",1.9304
"Oklahoma",1978,"Boys","Pole Vault",3.6576
"Oklahoma",1978,"Girls","100m",12.1981
"Oklahoma",1978,"Girls","1600m",330.253356
"Oklahoma",1978,"Girls","800m",140.410866
"Oklahoma",1978,"Girls","High Jump",1.5748
"Oklahoma",1979,"Boys","100m",10.74308
"Oklahoma",1979,"Boys","1600m",251.492832
"Oklahoma",1979,"Boys","800m",115.585692
"Oklahoma",1979,"Boys","High Jump",1.8796
"Oklahoma",1979,"Boys","Pole Vault",3.9624
"Oklahoma",1979,"Girls","100m",12.13246
"Oklahoma",1979,"Girls","1600m",310.58808
"Oklahoma",1979,"Girls","800m",134.555028
"Oklahoma",1979,"Girls","High Jump",1.5748
"Oklahoma",1980,"Boys","100m",10.37112
"Oklahoma",1980,"Boys","1600m",264.496968
"Oklahoma",1980,"Boys","800m",117.11676
"Oklahoma",1980,"Boys","High Jump",1.9304
"Oklahoma",1980,"Boys","Pole Vault",3.9624
"Oklahoma",1980,"Girls","100m",11.89178
"Oklahoma",1980,"Girls","1600m",315.946818
"Oklahoma",1980,"Girls","800m",135.837546
"Oklahoma",1980,"Girls","High Jump",1.5748
"Oklahoma",1981,"Boys","100m",10.80872
"Oklahoma",1981,"Boys","1600m",260.08272
"Oklahoma",1981,"Boys","800m",114.53184
"Oklahoma",1981,"Boys","High Jump",1.9304
"Oklahoma",1981,"Boys","Pole Vault",3.81
"Oklahoma",1981,"Girls","100m",12.16528
"Oklahoma",1981,"Girls","1600m",315.1614
"Oklahoma",1981,"Girls","800m",137.89554
"Oklahoma",1981,"Girls","High Jump",1.5748
"Oklahoma",1982,"Boys","100m",10.60086
"Oklahoma",1982,"Boys","1600m",256.871454
"Oklahoma",1982,"Boys","800m",114.859926
"Oklahoma",1982,"Boys","High Jump",1.9304
"Oklahoma",1982,"Boys","Pole Vault",3.9624
"Oklahoma",1982,"Girls","100m",11.91366
"Oklahoma",1982,"Girls","1600m",320.689152
"Oklahoma",1982,"Girls","800m",137.24931
"Oklahoma",1982,"Girls","High Jump",1.524
"Oklahoma",1983,"Boys","100m",10.89
"Oklahoma",1983,"Boys","1600m",257.68
"Oklahoma",1983,"Boys","800m",115.11
"Oklahoma",1983,"Boys","High Jump",1.9812
"Oklahoma",1983,"Boys","Pole Vault",4.1148
"Oklahoma",1983,"Girls","100m",12.24
"Oklahoma",1983,"Girls","1600m",312.96
"Oklahoma",1983,"Girls","800m",137.48
"Oklahoma",1983,"Girls","High Jump",1.5748
"Oklahoma",1984,"Boys","100m",10.73
"Oklahoma",1984,"Boys","1600m",268.05
"Oklahoma",1984,"Boys","800m",115.81
"Oklahoma",1984,"Boys","High Jump",1.905
"Oklahoma",1984,"Boys","Pole Vault",3.81
"Oklahoma",1984,"Girls","100m",12.3
"Oklahoma",1984,"Girls","1600m",312.2
"Oklahoma",1984,"Girls","800m",134.97
"Oklahoma",1984,"Girls","High Jump",1.524
"Oklahoma",1985,"Boys","100m",10.52
"Oklahoma",1985,"Boys","1600m",264.01
"Oklahoma",1985,"Boys","800m",116.11
"Oklahoma",1985,"Boys","High Jump",1.9304
"Oklahoma",1985,"Boys","Pole Vault",4.064
"Oklahoma",1985,"Girls","100m",11.96
"Oklahoma",1985,"Girls","1600m",314.5
"Oklahoma",1985,"Girls","800m",139.25
"Oklahoma",1985,"Girls","High Jump",1.524
"Oklahoma",1986,"Boys","100m",10.61
"Oklahoma",1986,"Boys","1600m",263.13
"Oklahoma",1986,"Boys","800m",115.14
"Oklahoma",1986,"Boys","High Jump",1.9304
"Oklahoma",1986,"Boys","Pole Vault",3.81
"Oklahoma",1986,"Girls","100m",12.05
"Oklahoma",1986,"Girls","1600m",312.12
"Oklahoma",1986,"Girls","800m",135.56
"Oklahoma",1986,"Girls","High Jump",1.5748
"Oklahoma",1987,"Boys","100m",10.4
"Oklahoma",1987,"Boys","1600m",257.86
"Oklahoma",1987,"Boys","800m",114.16
"Oklahoma",1987,"Boys","High Jump",1.9304
"Oklahoma",1987,"Boys","Pole Vault",4.0132
"Oklahoma",1987,"Girls","100m",11.84
"Oklahoma",1987,"Girls","1600m",310.13
"Oklahoma",1987,"Girls","800m",135.26
"Oklahoma",1987,"Girls","High Jump",1.524
"Oklahoma",1988,"Boys","100m",10.68
"Oklahoma",1988,"Boys","1600m",262.36
"Oklahoma",1988,"Boys","800m",116.64
"Oklahoma",1988,"Boys","High Jump",1.8796
"Oklahoma",1988,"Boys","Pole Vault",4.0132
"Oklahoma",1988,"Girls","100m",12.22
"Oklahoma",1988,"Girls","1600m",313.21
"Oklahoma",1988,"Girls","800m",135.37
"Oklahoma",1988,"Girls","High Jump",1.5748
"Oklahoma",1989,"Boys","100m",10.55
"Oklahoma",1989,"Boys","1600m",264.67
"Oklahoma",1989,"Boys","800m",114.25
"Oklahoma",1989,"Boys","High Jump",1.9304
"Oklahoma",1989,"Boys","Pole Vault",4.2672
"Oklahoma",1989,"Girls","100m",11.94
"Oklahoma",1989,"Girls","1600m",313.37
"Oklahoma",1989,"Girls","800m",134.45
"Oklahoma",1989,"Girls","High Jump",1.524
"Oklahoma",1990,"Boys","100m",10.6
"Oklahoma",1990,"Boys","1600m",266.28
"Oklahoma",1990,"Boys","800m",113.76
"Oklahoma",1990,"Boys","High Jump",1.8796
"Oklahoma",1990,"Boys","Pole Vault",3.7338
"Oklahoma",1990,"Girls","100m",12.17
"Oklahoma",1990,"Girls","1600m",316.56
"Oklahoma",1990,"Girls","800m",136.15
"Oklahoma",1990,"Girls","High Jump",1.5748
"Oklahoma",1991,"Boys","100m",10.58
"Oklahoma",1991,"Boys","1600m",262.49
"Oklahoma",1991,"Boys","800m",115.58
"Oklahoma",1991,"Boys","High Jump",1.9304
"Oklahoma",1991,"Boys","Pole Vault",3.7592
"Oklahoma",1991,"Girls","100m",12.24
"Oklahoma",1991,"Girls","1600m",315.7
"Oklahoma",1991,"Girls","800m",133.9
"Oklahoma",1991,"Girls","High Jump",1.5748
"Oklahoma",1992,"Boys","100m",10.71
"Oklahoma",1992,"Boys","1600m",259.44
"Oklahoma",1992,"Boys","800m",114.9
"Oklahoma",1992,"Boys","High Jump",1.9304
"Oklahoma",1992,"Boys","Pole Vault",3.7338
"Oklahoma",1992,"Girls","100m",12.21
"Oklahoma",1992,"Girls","1600m",321.8
"Oklahoma",1992,"Girls","800m",136.99
"Oklahoma",1992,"Girls","High Jump",1.5748
"Oklahoma",1993,"Boys","100m",10.56
"Oklahoma",1993,"Boys","1600m",257.63
"Oklahoma",1993,"Boys","800m",112.42
"Oklahoma",1993,"Boys","High Jump",1.9304
"Oklahoma",1993,"Boys","Pole Vault",3.81
"Oklahoma",1993,"Girls","100m",12.14
"Oklahoma",1993,"Girls","1600m",316.16
"Oklahoma",1993,"Girls","800m",134.98
"Oklahoma",1993,"Girls","High Jump",1.524
"Oklahoma",1994,"Boys","100m",10.63
"Oklahoma",1994,"Boys","1600m",253.89
"Oklahoma",1994,"Boys","800m",113.24
"Oklahoma",1994,"Boys","High Jump",1.9304
"Oklahoma",1994,"Boys","Pole Vault",3.81
"Oklahoma",1994,"Girls","100m",12.11
"Oklahoma",1994,"Girls","1600m",313.25
"Oklahoma",1994,"Girls","800m",136.33
"Oklahoma",1994,"Girls","High Jump",1.4986
"Oklahoma",1995,"Boys","100m",10.62
"Oklahoma",1995,"Boys","1600m",264.6
"Oklahoma",1995,"Boys","800m",113.84
"Oklahoma",1995,"Boys","High Jump",1.8796
"Oklahoma",1995,"Boys","Pole Vault",3.81
"Oklahoma",1995,"Girls","100m",12.1
"Oklahoma",1995,"Girls","1600m",315.25
"Oklahoma",1995,"Girls","800m",135.01
"Oklahoma",1995,"Girls","High Jump",1.524
"Oklahoma",1996,"Boys","100m",10.62
"Oklahoma",1996,"Boys","1600m",260.26
"Oklahoma",1996,"Boys","800m",113.46
"Oklahoma",1996,"Boys","High Jump",1.9304
"Oklahoma",1996,"Boys","Pole Vault",3.5052
"Oklahoma",1996,"Girls","100m",11.86
"Oklahoma",1996,"Girls","1600m",313.21
"Oklahoma",1996,"Girls","800m",135.8
"Oklahoma",1996,"Girls","High Jump",1.5748
"Oklahoma",1997,"Boys","100m",10.39
"Oklahoma",1997,"Boys","1600m",258.66
"Oklahoma",1997,"Boys","800m",114.2
"Oklahoma",1997,"Boys","High Jump",1.9812
"Oklahoma",1997,"Boys","Pole Vault",3.81
"Oklahoma",1997,"Girls","100m",12.12
"Oklahoma",1997,"Girls","1600m",318.26
"Oklahoma",1997,"Girls","800m",137.85
"Oklahoma",1997,"Girls","High Jump",1.5748
"Oklahoma",1998,"Boys","100m",10.86
"Oklahoma",1998,"Boys","1600m",261.33
"Oklahoma",1998,"Boys","800m",112.31
"Oklahoma",1998,"Boys","High Jump",1.8796
"Oklahoma",1998,"Boys","Pole Vault",3.9624
"Oklahoma",1998,"Girls","100m",12.26
"Oklahoma",1998,"Girls","1600m",311.88
"Oklahoma",1998,"Girls","800m",133.63
"Oklahoma",1998,"Girls","High Jump",1.6002
"Oklahoma",1999,"Boys","100m",10.73
"Oklahoma",1999,"Boys","1600m",259.82
"Oklahoma",1999,"Boys","800m",115.35
"Oklahoma",1999,"Boys","High Jump",1.9304
"Oklahoma",1999,"Boys","Pole Vault",3.9624
"Oklahoma",1999,"Girls","100m",11.77
"Oklahoma",1999,"Girls","1600m",315.46
"Oklahoma",1999,"Girls","800m",132.38
"Oklahoma",1999,"Girls","High Jump",1.5748
"Oklahoma",2000,"Boys","100m",10.54
"Oklahoma",2000,"Boys","1600m",260.67
"Oklahoma",2000,"Boys","800m",114.65
"Oklahoma",2000,"Boys","High Jump",1.9304
"Oklahoma",2000,"Boys","Pole Vault",3.6576
"Oklahoma",2000,"Girls","100m",11.7
"Oklahoma",2000,"Girls","1600m",309.93
"Oklahoma",2000,"Girls","800m",135.11
"Oklahoma",2000,"Girls","High Jump",1.5748
"Oklahoma",2000,"Girls","Pole Vault",2.4384
"Oklahoma",2001,"Boys","100m",11
"Oklahoma",2001,"Boys","1600m",261.11
"Oklahoma",2001,"Boys","800m",111.7
"Oklahoma",2001,"Boys","High Jump",1.9304
"Oklahoma",2001,"Boys","Pole Vault",3.8862
"Oklahoma",2001,"Girls","100m",12.32
"Oklahoma",2001,"Girls","1600m",304.31
"Oklahoma",2001,"Girls","800m",134.89
"Oklahoma",2001,"Girls","High Jump",1.5748
"Oklahoma",2001,"Girls","Pole Vault",2.5908
"Oklahoma",2002,"Boys","100m",10.46
"Oklahoma",2002,"Boys","1600m",265.21
"Oklahoma",2002,"Boys","800m",112.24
"Oklahoma",2002,"Boys","High Jump",1.8796
"Oklahoma",2002,"Boys","Pole Vault",3.81
"Oklahoma",2002,"Girls","100m",12
"Oklahoma",2002,"Girls","1600m",305.16
"Oklahoma",2002,"Girls","800m",135.73
"Oklahoma",2002,"Girls","High Jump",1.524
"Oklahoma",2002,"Girls","Pole Vault",2.7432
"Oklahoma",2003,"Boys","100m",10.65
"Oklahoma",2003,"Boys","1600m",258.32
"Oklahoma",2003,"Boys","800m",112.98
"Oklahoma",2003,"Boys","High Jump",1.9812
"Oklahoma",2003,"Boys","Pole Vault",3.9624
"Oklahoma",2003,"Girls","100m",12.1
"Oklahoma",2003,"Girls","1600m",300.75
"Oklahoma",2003,"Girls","800m",130.72
"Oklahoma",2003,"Girls","High Jump",1.524
"Oklahoma",2003,"Girls","Pole Vault",2.7432
"Oklahoma",2004,"Boys","100m",10.46
"Oklahoma",2004,"Boys","1600m",256.13
"Oklahoma",2004,"Boys","800m",112.87
"Oklahoma",2004,"Boys","High Jump",1.8288
"Oklahoma",2004,"Boys","Pole Vault",3.6576
"Oklahoma",2004,"Girls","100m",12.11
"Oklahoma",2004,"Girls","1600m",318.82
"Oklahoma",2004,"Girls","800m",134.38
"Oklahoma",2004,"Girls","High Jump",1.5748
"Oklahoma",2004,"Girls","Pole Vault",3.048
"Oklahoma",2005,"Boys","100m",10.58
"Oklahoma",2005,"Boys","1600m",264.57
"Oklahoma",2005,"Boys","800m",115.74
"Oklahoma",2005,"Boys","High Jump",1.9304
"Oklahoma",2005,"Boys","Pole Vault",3.5052
"Oklahoma",2005,"Girls","100m",12.18
"Oklahoma",2005,"Girls","1600m",311.84
"Oklahoma",2005,"Girls","800m",134.9
"Oklahoma",2005,"Girls","High Jump",1.5748
"Oklahoma",2005,"Girls","Pole Vault",2.7432
"Oklahoma",2006,"Boys","100m",10.65
"Oklahoma",2006,"Boys","1600m",257.86
"Oklahoma",2006,"Boys","800m",113.5
"Oklahoma",2006,"Boys","High Jump",1.8796
"Oklahoma",2006,"Boys","Pole Vault",3.81
"Oklahoma",2006,"Girls","100m",12.33
"Oklahoma",2006,"Girls","1600m",311.75
"Oklahoma",2006,"Girls","800m",134.86
"Oklahoma",2006,"Girls","High Jump",1.5748
"Oklahoma",2006,"Girls","Pole Vault",2.7432
"Oklahoma",2007,"Boys","100m",10.74
"Oklahoma",2007,"Boys","1600m",258.81
"Oklahoma",2007,"Boys","800m",111.7
"Oklahoma",2007,"Boys","High Jump",1.8796
"Oklahoma",2007,"Boys","Pole Vault",3.9624
"Oklahoma",2007,"Girls","100m",12.02
"Oklahoma",2007,"Girls","1600m",306.42
"Oklahoma",2007,"Girls","800m",132.89
"Oklahoma",2007,"Girls","High Jump",1.524
"Oklahoma",2007,"Girls","Pole Vault",2.8956
"Oklahoma",2008,"Boys","100m",10.58
"Oklahoma",2008,"Boys","1600m",264.34
"Oklahoma",2008,"Boys","800m",116.79
"Oklahoma",2008,"Boys","High Jump",1.8796
"Oklahoma",2008,"Boys","Pole Vault",3.9624
"Oklahoma",2008,"Girls","100m",11.57
"Oklahoma",2008,"Girls","1600m",312.76
"Oklahoma",2008,"Girls","800m",135.68
"Oklahoma",2008,"Girls","High Jump",1.5748
"Oklahoma",2008,"Girls","Pole Vault",2.5908
"Oklahoma",2009,"Boys","100m",10.48
"Oklahoma",2009,"Boys","1600m",264.31
"Oklahoma",2009,"Boys","800m",116.36
"Oklahoma",2009,"Boys","High Jump",1.9304
"Oklahoma",2009,"Boys","Pole Vault",4.1148
"Oklahoma",2009,"Girls","100m",11.48
"Oklahoma",2009,"Girls","1600m",315.1
"Oklahoma",2009,"Girls","800m",136.07
"Oklahoma",2009,"Girls","High Jump",1.524
"Oklahoma",2009,"Girls","Pole Vault",2.8956
"Oklahoma",2010,"Boys","100m",10.66
"Oklahoma",2010,"Boys","1600m",262.38
"Oklahoma",2010,"Boys","800m",116.34
"Oklahoma",2010,"Boys","High Jump",1.8796
"Oklahoma",2010,"Boys","Pole Vault",3.9624
"Oklahoma",2010,"Girls","100m",12.23
"Oklahoma",2010,"Girls","1600m",316.67
"Oklahoma",2010,"Girls","800m",136.82
"Oklahoma",2010,"Girls","High Jump",1.5748
"Oklahoma",2010,"Girls","Pole Vault",2.7432
"Oklahoma",2011,"Boys","100m",10.58
"Oklahoma",2011,"Boys","1600m",261.55
"Oklahoma",2011,"Boys","800m",114.91
"Oklahoma",2011,"Boys","High Jump",1.9304
"Oklahoma",2011,"Boys","Pole Vault",3.81
"Oklahoma",2011,"Girls","100m",11.97
"Oklahoma",2011,"Girls","1600m",308.28
